person_id,category,criticality,file_id,segment,num_per_cls_car,num_per_cls_bicycle,num_per_cls_person,max_total_objects_all,avg_total_classes_ratio,max_most_central_detection_size,std_x,std_y,total_velocity,max_velocity,total_acceleration,max_acceleration,fixation_duration,saccades,most_common_arduino,most_frequent_class,avg_duration_near_object,avg_distance_to_closest_object
02,car,crit,01,0390-0539,1690.0,143.0,740.0,29.0,0.2397706899059885,34078.34259442985,296.8714373984877,35.22463075960365,4642.595043586294,411.6729667093461,1.853741203214895,336.41554755135206,4.0,26.0,65.0,car,36.2,14.780030792114951
02,car,crit,01,0420-0569,1479.0,145.0,683.0,28.0,0.262065917750108,36280.13941298425,301.3417630834757,47.7095029747737,4812.974079992064,411.6729667093461,49.75811935105719,336.41554755135206,4.0,28.0,65.0,car,36.0,14.188137507265075
02,car,crit,01,0450-0599,1325.0,179.0,614.0,26.0,0.2830672106892324,122688.93779334426,304.45483878662867,48.61613993370639,3734.104569550298,321.0323174794294,32.20607347519078,286.1945541602033,6.0,20.0,65.0,car,33.6,13.311855255538305
02,car,crit,01,0480-0629,1291.0,203.0,589.0,26.0,0.2937660075699515,122688.93779334426,297.2946313862698,53.44206759739034,3620.061768976824,321.0323174794294,0.3120729833861775,286.1945541602033,7.0,19.0,65.0,car,34.0,14.922377242942272
02,car,crit,01,0510-0659,1344.0,217.0,575.0,26.0,0.2905624957524539,122688.93779334426,224.0204523100696,58.121656490973095,2757.8668354723413,292.8411842341744,18.430471151895432,225.3865467515384,8.0,15.0,65.0,person,32.2,13.515664596906015
02,car,crit,02,0000-0149,1078.0,529.0,711.0,27.0,0.2485734668686366,2622.2835084423373,85.29039260144924,52.710239662994425,1905.217044528792,253.89504723672317,5.031913295702946,157.73308776740078,28.0,12.0,50.0,car,76.5,24.181310291130504
02,car,crit,02,0030-0179,1031.0,646.0,738.0,27.0,0.2479614290096947,2655.44775942341,86.8626315812006,7.700168158811421,1562.7421112741476,153.1641868733989,38.11876918669439,143.95741006340594,34.0,10.0,50.0,car,75.0,15.280407963536184
02,car,crit,02,0060-0209,980.0,592.0,616.0,27.0,0.2734556710397648,2655.44775942341,93.90599412641744,8.040511566902666,1747.0645281018046,153.1641868733989,-0.8030503037534592,143.95741006340594,30.0,12.0,50.0,car,75.0,16.048076076272626
02,car,crit,02,0090-0239,971.0,483.0,542.0,22.0,0.2944704474232338,2655.44775942341,124.4573677933366,9.843817136230204,1819.98478229608,159.1626686822033,1.9233367998362367,143.95741006340594,30.0,12.0,45.0,car,75.0,17.86994765156267
02,car,crit,02,0120-0269,974.0,422.0,472.0,22.0,0.3202525211859577,2655.44775942341,206.2596166168616,44.37510128913241,3505.462679898809,376.0038415879403,1.4925526716073705,345.35577713232937,23.0,18.0,45.0,car,75.0,22.04436473024403
